,Unnamed: 0,address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url,latitude,longitude,photo_url
229,274,1545 Pine St # 202,San Francisco,CA,94109.0,603500.0,423.0,,1.0,23.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094786637_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7892442,-122.4212438,https://photos.zillowstatic.com/p_h/ISizeqvo1ncq7j1000000000.jpg
230,275,1230 Leavenworth St,San Francisco,CA,94109.0,1600000.0,1710.0,3.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094690577_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7925591,-122.4158605,https://photos.zillowstatic.com/p_h/IS6abtvsz4ixq71000000000.jpg
231,277,1001 Pine St Apt 307,San Francisco,CA,94109.0,550000.0,450.0,0.0,1.0,24.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068820_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.790348,-122.412568,https://photos.zillowstatic.com/p_h/ISq1uhn5yiosad0000000000.jpg
232,278,2739 Hyde St,San Francisco,CA,94109.0,2498000.0,3090.0,0.0,,11.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2094657509_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8062642,-122.4206197,https://photos.zillowstatic.com/p_h/IS6y942cw4fe7d1000000000.jpg
233,279,1333 Jones St Apt 609,San Francisco,CA,94109.0,945000.0,,1.0,1.0,24.0,Co-op For Sale,"http://www.zillow.com/homes/for_sale/63196181_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7936511,-122.4148841,https://photos.zillowstatic.com/p_h/ISijun7f08qaw60000000000.jpg
234,280,307 Austin St,San Francisco,CA,94109.0,2000000.0,2300.0,4.0,2.0,25.0,Make Me Move,"http://www.zillow.com/homes/for_sale/15075496_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7885591,-122.4240917,OOPS
235,281,1545 Pine St # 209,San Francisco,CA,94109.0,1759500.0,1398.0,2.0,2.0,22.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094773735_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7892442,-122.4212438,https://photos.zillowstatic.com/p_h/ISuw4i4cydnleh1000000000.jpg
236,282,1688 Pine St Unit E403,San Francisco,CA,94109.0,940000.0,743.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094760152_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7892328,-122.4235521,https://photos.zillowstatic.com/p_h/ISq12cgua8t08l1000000000.jpg
237,285,1450 Franklin Street Residence # 704,San Francisco,CA,94109.0,984000.0,699.0,1.0,1.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566254_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.4233468,https://photos.zillowstatic.com/p_h/ISirsb3te7fu2v1000000000.jpg
238,286,1545 Pine St # 802,San Francisco,CA,94109.0,1019500.0,742.0,1.0,1.0,22.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094773736_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7892442,-122.4212438,https://photos.zillowstatic.com/p_h/IS6u6f52gpu1mj1000000000.jpg
239,287,1450 Franklin Street Residence # 703,San Francisco,CA,94109.0,950000.0,699.0,1.0,1.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566253_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.4233468,https://photos.zillowstatic.com/p_h/ISyfet3n3b70bv1000000000.jpg
240,288,1333 Jones St Apt 610,San Francisco,CA,94109.0,2595000.0,,2.0,2.0,19.0,Co-op For Sale,"http://www.zillow.com/homes/for_sale/63196182_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7936511,-122.4148841,https://photos.zillowstatic.com/p_h/IS6i91ngmqdh6l1000000000.jpg
241,289,1688 Pine St,San Francisco,CA,94109.0,1744000.0,1150.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096951111_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7892328,-122.4235521,OOPS
242,290,1645 Pacific Ave Apt 5E,San Francisco,CA,94109.0,2699999.0,1626.0,2.0,3.0,17.0,Make Me Move,"http://www.zillow.com/homes/for_sale/123598620_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.794657,-122.422326,https://photos.zillowstatic.com/p_h/ISa5ezbwe8n1yd0000000000.jpg
243,291,1150 Lombard St Apt 8,San Francisco,CA,94109.0,3150000.0,3111.0,4.0,4.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15064609_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8021794,-122.4205944,https://photos.zillowstatic.com/p_h/ISmu92bpvodv3t1000000000.jpg
244,292,1450 Franklin St # 8MN90P,San Francisco,CA,94109.0,1405000.0,1076.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566245_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.4233468,https://photos.zillowstatic.com/p_h/IS2fsitsrhg89v1000000000.jpg
245,293,1450 Post St Apt 512,San Francisco,CA,94109.0,365000.0,715.0,1.0,1.0,73.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076220_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7863607,-122.4258197,https://photos.zillowstatic.com/p_h/ISyfaex0dbj3jd1000000000.jpg
246,295,898 Francisco St,San Francisco,CA,94109.0,12000000.0,6305.0,6.0,7.0,81.0,House For Sale,"http://www.zillow.com/homes/for_sale/68961223_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8040691,-122.4198782,https://photos.zillowstatic.com/p_h/ISuchq7fa0nxsf1000000000.jpg
247,298,1735 Franklin St,San Francisco,CA,94109.0,7998000.0,7885.0,8.0,5.0,44.0,House For Sale,"http://www.zillow.com/homes/for_sale/15074834_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7906764,-122.4243691,https://photos.zillowstatic.com/p_h/IS2bleuve8uoex1000000000.jpg
248,299,1450 Post St Apt 308,San Francisco,CA,94109.0,550000.0,1116.0,1.0,2.0,169.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076184_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7863607,-122.4258197,https://photos.zillowstatic.com/p_h/ISuoyjvmjswecy0000000000.jpg
249,300,1466 Jackson St,San Francisco,CA,94109.0,2588000.0,4718.0,12.0,9.0,44.0,House For Sale,"http://www.zillow.com/homes/for_sale/2131444197_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.794611,-122.419243,https://photos.zillowstatic.com/p_h/ISinx4acgek6oq1000000000.jpg
250,303,1090 Chestnut St # 2,San Francisco,CA,94109.0,6925000.0,3260.0,4.0,4.0,284.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/80751244_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8030273,-122.4212927,https://photos.zillowstatic.com/p_h/ISesyly2v9wexq1000000000.jpg
251,304,1450 Post St Apt 1016,San Francisco,CA,94109.0,675000.0,1094.0,2.0,2.0,61.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076303_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7863607,-122.4258197,https://photos.zillowstatic.com/p_h/ISy3dg7o1owpli0000000000.jpg
252,307,2062 Jackson St,San Francisco,CA,94109.0,4950000.0,2150.0,3.0,2.5,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15073508_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.793443,-122.429062,https://photos.zillowstatic.com/p_h/ISe0p7jo3e31hq0000000000.jpg
253,313,1145 Pine St Apt 16,San Francisco,CA,94109.0,455000.0,390.0,0.0,1.0,50.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15069182_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.790012,-122.4146936,https://photos.zillowstatic.com/p_h/ISaptc8lapvmy21000000000.jpg
254,314,1067 Lombard St Apt 2,San Francisco,CA,94109.0,2150000.0,1433.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15064664_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.801769,-122.419014,https://photos.zillowstatic.com/p_h/ISizi9lwknhr9x1000000000.jpg
255,315,631 Ofarrell St Apt 2101,San Francisco,CA,94109.0,3950000.0,3591.0,3.0,4.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15069585_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7852565,-122.4151645,https://photos.zillowstatic.com/p_h/IS2zrnoah05cu50000000000.jpg
256,316,151 Alice B Toklas Pl Unit 504,San Francisco,CA,94109.0,849000.0,1095.0,1.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/67447644_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7850997,-122.4205869,https://photos.zillowstatic.com/p_h/IS2f4gvlp4ljxh0000000000.jpg
257,317,1868 Van Ness Ave # 401,San Francisco,CA,94109.0,1269000.0,989.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094928954_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7929192,-122.4227782,https://photos.zillowstatic.com/p_h/ISuo66emfdb36q1000000000.jpg
258,318,1200 Gough St Apt 9B,San Francisco,CA,94109.0,639900.0,550.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15077033_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7849709,-122.4242992,https://photos.zillowstatic.com/p_h/IS2fs218so3umh1000000000.jpg
259,319,1945 Hyde St # 2,San Francisco,CA,94109.0,4285000.0,,2.0,2.0,43.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095005578_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7988349,-122.4192567,https://photos.zillowstatic.com/p_h/ISahf421fi4wm30000000000.jpg
260,321,1101 Green St # 202,San Francisco,CA,94109.0,925000.0,930.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15066196_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7982568,-122.417411,https://photos.zillowstatic.com/p_h/IS2jzyp3v4mvti0000000000.jpg
261,322,1940 Broadway # 1W,San Francisco,CA,94109.0,2695000.0,2000.0,2.0,2.0,31.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/80741160_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.795389,-122.429114,https://photos.zillowstatic.com/p_h/ISap5ae58v20zh1000000000.jpg
262,323,1372 Jackson St # 1374,San Francisco,CA,94109.0,1699000.0,2200.0,2.0,2.0,99.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095687336_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7947892,-122.4176458,https://photos.zillowstatic.com/p_h/ISuws81ipoqwfz0000000000.jpg
263,324,1150 Lombard St Apt 27,San Francisco,CA,94109.0,2475000.0,2001.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15064586_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8021794,-122.4205944,https://photos.zillowstatic.com/p_h/ISuwohtqw6wy2m1000000000.jpg
264,325,1 McCormick St,San Francisco,CA,94109.0,1149000.0,,,,288.0,Lot/Land For Sale,"http://www.zillow.com/homes/for_sale/15067438_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7949152,-122.4191845,https://photos.zillowstatic.com/p_h/ISmi8l7m2lm3o01000000000.jpg
265,326,1450 Post St Apt 708,San Francisco,CA,94109.0,725000.0,1116.0,1.0,2.0,116.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076248_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7863607,-122.4258197,https://photos.zillowstatic.com/p_h/ISeciyw3y3wwd71000000000.jpg
266,327,151 Alice B Toklas Pl Apt 405,San Francisco,CA,94109.0,749000.0,758.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15077139_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7850997,-122.4205869,https://photos.zillowstatic.com/p_h/ISa95rmxv7rcxd0000000000.jpg
267,328,1788 Clay St Apt 511,San Francisco,CA,94109.0,1625000.0,1143.0,2.0,2.0,36.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2098884623_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7924992,-122.4222352,https://photos.zillowstatic.com/p_h/ISmigz7eeoxrlp0000000000.jpg
268,329,1788 Clay St Apt 804,San Francisco,CA,94109.0,1785000.0,1293.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2096445115_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7924992,-122.4222352,https://photos.zillowstatic.com/p_h/ISaplq996p8m1i1000000000.jpg
269,330,2809 Polk St,San Francisco,CA,94109.0,2850000.0,2856.0,0.0,,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096603211_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.802677,-122.423395,https://photos.zillowstatic.com/p_h/ISesa7r4oba1k31000000000.jpg
270,331,666 Post St Apt 704,San Francisco,CA,94109.0,838000.0,850.0,1.0,1.0,,Co-op For Sale,"http://www.zillow.com/homes/for_sale/63196402_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.787933,-122.4128901,https://photos.zillowstatic.com/p_h/ISm6jldjhn5p4v1000000000.jpg
271,332,1269 Lombard St Unit B,San Francisco,CA,94109.0,3500000.0,1600.0,3.0,2.0,107.0,Make Me Move,"http://www.zillow.com/homes/for_sale/2104623775_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.801354,-122.422357,https://photos.zillowstatic.com/p_h/ISpl9rkwwid8fk0000000000.jpg
272,333,1688 Pine St # 06,San Francisco,CA,94109.0,2675000.0,1485.0,2.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2095478808_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7892328,-122.4235521,https://photos.zillowstatic.com/p_h/ISmykpjp9rsss50000000000.jpg
273,334,1731 Larkin St Apt 1,San Francisco,CA,94109.0,1599000.0,1100.0,2.0,2.0,237.0,Make Me Move,"http://www.zillow.com/homes/for_sale/2100348642_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.793838,-122.420011,https://photos.zillowstatic.com/p_h/ISxrf2p20zd4ht1000000000.jpg
274,335,1450 Franklin Street Residence # 1006,San Francisco,CA,94109.0,1625000.0,1273.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096314183_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.4233468,https://photos.zillowstatic.com/p_h/ISew5mmgujvit10000000000.jpg
275,336,1228 Leavenworth St,San Francisco,CA,94109.0,3250000.0,3420.0,0.0,,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15067849_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7925759,-122.415725,https://photos.zillowstatic.com/p_h/ISa5eznt83900a0000000000.jpg
276,337,1450 Franklin Street Residence # 1007,San Francisco,CA,94109.0,1405000.0,1076.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096314187_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.4233468,https://photos.zillowstatic.com/p_h/ISyj1yl3m3fot10000000000.jpg
277,339,376 San Carlos St,San Francisco,CA,94110.0,2988000.0,2896.0,5.0,5.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15145698_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7573884,-122.4199298,https://photos.zillowstatic.com/p_h/ISt4r43e03gea50000000000.jpg
278,340,58 Lapidge St,San Francisco,CA,94110.0,1348000.0,1850.0,4.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15144673_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7607072,-122.4225116,https://photos.zillowstatic.com/p_h/ISy3hb2glqvtf10000000000.jpg
279,341,4020 Folsom St,San Francisco,CA,94110.0,979000.0,,3.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15163884_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7367628,-122.4136999,https://photos.zillowstatic.com/p_h/IS6euewrcpth1t0000000000.jpg
280,342,45 Bartlett St Unit 210,San Francisco,CA,94110.0,1099000.0,930.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094541848_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7558162,-122.4197494,https://photos.zillowstatic.com/p_h/ISe8v9ns5l73a51000000000.jpg
281,343,3662 Folsom St,San Francisco,CA,94110.0,2195000.0,2225.0,3.0,3.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15161980_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7406634,-122.4134555,https://photos.zillowstatic.com/p_h/ISiv3zv43vzgyp1000000000.jpg
282,344,76 Bronte St,San Francisco,CA,94110.0,1795000.0,1732.0,3.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15162955_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7385392,-122.4104051,https://photos.zillowstatic.com/p_h/ISa56xwc12d1561000000000.jpg
283,345,7 Elizabeth St # A,San Francisco,CA,94110.0,1368000.0,1284.0,2.0,2.0,2.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/96049821_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.752604,-122.422164,https://photos.zillowstatic.com/p_h/IS2zbzm08q4byr0000000000.jpg
284,346,125 Manchester St,San Francisco,CA,94110.0,1695000.0,1250.0,3.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15160694_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7443996,-122.4138791,https://photos.zillowstatic.com/p_h/ISyfmn8pm98rcu1000000000.jpg
285,347,3459 26th St,San Francisco,CA,94110.0,1295000.0,,3.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15181885_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.748755,-122.419606,https://photos.zillowstatic.com/p_h/ISe4sg7xk39etk1000000000.jpg
286,348,3238 Harrison St,San Francisco,CA,94110.0,1099000.0,1108.0,3.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15160206_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7462232,-122.4117617,https://photos.zillowstatic.com/p_h/ISmuxgmi9o71b80000000000.jpg
287,349,350 San Carlos St,San Francisco,CA,94110.0,879950.0,,2.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094597556_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.757743,-122.419958,https://photos.zillowstatic.com/p_h/ISq5p8ky76k58s1000000000.jpg
288,350,350 San Carlos St # A,San Francisco,CA,94110.0,839950.0,,2.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2102578696_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.757743,-122.419958,https://photos.zillowstatic.com/p_h/IS2rpg3lk8sl1x1000000000.jpg
289,351,1633 Dolores St,San Francisco,CA,94110.0,1895000.0,1790.0,3.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15183437_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.743255,-122.423949,https://photos.zillowstatic.com/p_h/ISe40fbtdiy6pd0000000000.jpg
290,352,330 Shotwell St,San Francisco,CA,94110.0,1200000.0,1316.0,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2101290279_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7630251,-122.4164873,https://photos.zillowstatic.com/p_h/ISi3us6cgof9sn0000000000.jpg
291,353,805 York St,San Francisco,CA,94110.0,1995000.0,2540.0,4.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15150267_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7590155,-122.4086083,https://photos.zillowstatic.com/p_h/ISa5mdkmurvgcx0000000000.jpg
292,354,3839 Folsom St,San Francisco,CA,94110.0,899000.0,1639.0,0.0,,5.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095069522_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7384915,-122.4132271,https://photos.zillowstatic.com/p_h/ISes2dyro2i8n71000000000.jpg
